68.977,1722
76.4078,1722
97.1919,1722
107.806,1722
43.4447,1722
,1722
55.5489,1722
53.2451,1722
54.446,1722
79.69,1722
57.2191,1722
68.5293,1722
72.4548,1722
70.1075,1722
39.303,1722
87.287,1722
83.0769,1722
38.1057,1722
55.0587,1722
104.942,1722
64.9462,1722
92.394,1722
74.9351,1722
,1722
89.9468,1722
59.0196,1722
52.794,1722
,1722
38.2388,1722
,1722
72.456,1722
41.0805,1781
101.487,1751
74.9351,1751
64.3038,1751
92.8415,?
103.168,?
39.303,?
57.3784,?
66.3331,?
67.4838,?
64.9288,?
65.2207,1779
54.3461,1779
39.4783,1779
75.2842,1779
93.9468,1779
58.3331,1779
,1755
47.8394,1755
60.3038,1755
100.382,1773
68.977,1773
55.2773,1773
48.3912,(spurious)
85.8317,(spurious)
78.0419,(spurious)
49.4357,(spurious)
86.9653,1773
68.7289,1773
59.2675,1773
65.7011,1869
83.1208,1869
62.9288,1869
61.7773,N
55.5489,N
54.2227,N
71.4838,N
70.1723,1843
60.7289,1843
41.0936,1843
75.7744,1843
45.0845,1938
43.6355,1938
63.31,1938
24.1057,1911
51.9392,1911
59.4869,1908
25.0383,1912
47.9771,1934
36.9384,1934
52.5643,1934
80.0391,1934
80.6318,1934
85.4565,1934
67.0502,1934
51.2193,1931
50.9462,1931
27.6515,1931
56.732,1908
47.8485,1908
67.419,1908
33.5098,1908
51.0591,1908
60.446,1908
42.8806,1908
63.5489,1915
51.1774,1928
48.732,1928
66.4295,1928
38.5481,1928
49.101,1915
34.4961,1915
37.0383,1915
63.8741,1915
78.1222,1915
70.9225,1915
59.213,1915
59.9557,1915
27.4099,1923
71.7773,1923
75.0751,1923
54.8363,1923
47.0936,1923
57.9771,1922
41.7353,1930
72.9288,1930
46.3904,1930
70.9197,1922
54.7871,1922
89.8511,1922
71.4838,1922
61.5489,1922
56.446,1805
55.2773,1801
67.6356,1801
80.977,1801
69.7773,1801
48.1075,1801
78.5293,1801
59.5126,1801
72.7289,1801
43.0805,1801
39.3508,1801
58.3461,1801
37.3508,1804
42.5481,1804
39.8354,1804
38.6034,1804
29.4331,1808
62.7106,1808
43.303,1808
53.2008,1808
50.446,1808
58.9225,1808
39.3508,1811
32.7807,1811
65.2008,1811
81.69,1811
40.5481,1811
43.6355,1808
37.6933,1808
69.31,1808
65.9557,1808
45.2222,1808
57.0774,1825
67.9557,1815
32.2388,1805
93.4865,1805
50.4386,1822
52.8233,1808
28.4644,1808
36.9804,1810
64.9225,1810
45.8485,1814
14,1814
40.8233,1814
29.7932,1838
59.5489,1838
63.2008,1838
44.3387,1810
56.732,1810
37.303,1810
37.303,1804
31.2451,1804
50.4902,1804
87.1919,1801
65.974,1801
50.3038,1801
48.446,1801
40.4902,1801
66.7289,1801
54.3038,1801
47.303,1801
33.0196,1801
87.7744,1801
35.303,1801
32.0537,1801
41.9392,1801
64.4386,1801
50.794,1801
57.6837,1801
47.0774,1801
48.3675,1801
37.3508,1801
58.074,1801
37.6355,1801
50.4644,1801
26.4644,1801
72.0649,1801
31.0196,1801
39.3508,1801
53.9771,1801
36.5959,1801
35.303,1801
73.4174,1801
39.8485,1801
58.7106,1801
39.7353,1801
61.9882,1801
53.1193,1801
35.303,1801
63.743,1801
33.6933,1807
64.9288,1807
67.2008,1807
33.3508,1807
38.2647,1807
26.544,1807
37.0196,1807
50.4902,1807
66.7549,1807
50.4386,1807
80.977,1807
65.4838,1807
44.4902,1807
84.1872,1807
25.2193,1810
65.0587,1810
29.2193,1810
39.0936,1810
35.4839,1810
24.544,1816
55.5489,1816
49.0587,1816
40.8289,1816
67.2191,1816
52.3461,1816
37.0196,1826
28.544,1826
51.419,1826
62.074,1826
58.794,1826
50.446,1826
48.3904,1827
63.2191,1827
51.449,1827
49.1223,1827
39.0196,1827
34.9384,1827
60.446,1827
62.1739,1827
34.2647,1827
51.2451,1827
,1827
66.9881,1827
81.7744,1827
26.544,1827
36.2647,1827
55.8323,1827
31.0196,1827
69.1193,183
52.3038,183
57.101,183
29.5098,183
46.4902,183
83.69,183
38.5481,183
66.6767,1827
75.8228,1827
76.9197,1827
,1827
62.5977,1827
44.5872,1827
34.2647,1827
36.5481,1827
64.1739,1801
40.3675,1801
54.8233,1801
33.5098,1801
51.2222,1803
69.6837,1805
35.7932,1802
47.303,1802
37.7932,1802
51.8772,1802
38.9804,1802
51.1223,1802
42.1057,1802
55.2008,1802
29.0196,1797
32.2647,1797
96.0543,1797
57.4869,1809
68.977,1809
26.4644,1809
52.4644,1809
43.8485,1809
61.4783,1809
48.3675,1809
86.3671,1809
77.743,1801
29.5098,1801
42.3904,1801
32.0537,1796
42,1796
75.31,1796
37.0196,1796
66.8353,1796
59.1193,1796
46.6034,1796
72.8353,1796
36.2647,1796
56.3644,1796
71.974,1796
51.1062,1796
92.2414,1796
57.31,1796
55.3191,1796
33.3508,1796
79.8428,1796
33.0196,1796
39.2222,1796
48.4225,1796
60.2387,1797
47.8485,1797
47.9771,1797
87.0769,1797
73.4099,1797
50.6034,1798
44,1798
23.7744,1798
87.2207,1798
50.4386,1798
45.2451,1798
52,1798
25.3841,1798
61.4838,1798
37.0383,1798
52.4902,1798
60.3644,1798
52.3043,1798
82.3371,1798
40.4902,1799
47.9771,1799
50.6034,1799
34.0537,1799
44.6034,1799
60.7289,1799
66.655,1799
25.2193,1799
32.0537,1799
39.6355,1799
59.4783,1799
34.0537,1799
25.303,1799
60.5866,1799
74.8315,1799
31.4839,1799
68.8807,1799
90.9545,1800
41.303,1800
31.2193,1800
64.9881,1800
64.4295,1800
68,1800
42.6034,1802
44.7106,1802
53.2222,1802
4.68996,1802
62.4295,1802
35.6933,1802
60.3038,1802
45.8485,1802
50.381,1802
66.0678,1802
56.5872,1802
22.2647,1802
26.4441,1802
46.629,1802
66.9288,1802
82.2523,1802
69.6837,1802
46.3675,1802
24.4441,1802
58.0322,1802
34.9384,1802
78.5321,1802
57.9557,1802
19.7744,1802
42.1057,1802
70.8226,1803
52,1803
43.6355,1803
57.101,1803
56.8045,1803
76.4658,1803
27.2193,1803
57.9557,1803
56.1739,1803
36.446,1803
72.8771,1804
70.9225,1804
23.2193,1804
42.5481,1804
41.303,1804
42,1804
49.2948,1804
70.7289,1805
38.9937,1805
80.3371,1805
77.092,1805
71.974,1805
71.8428,1805
48.3904,1805
72.2941,1805
20.4644,1805
65.6821,1805
49.2451,1805
47.0936,1806
57.9218,1806
63.2008,1806
75.7744,1807
41.3508,1807
70.9197,1807
39.0936,1807
50,1807
56.3038,1807
43.0936,1810
57.2008,1810
30.0537,1810
36.5481,1810
27.2193,1810
33.303,1810
51.1774,1810
41.7932,1811
51.2222,1811
42.1057,1811
45.1223,1811
67.6746,1811
36.5481,1815
40.5481,1815
47.2222,1817
85.2842,1817
81.6746,1817
44.6034,1817
63.0587,1819
53.3191,1819
32.0537,1819
58.074,1819
47.0936,1819
58.446,1819
75.9225,1819
42.5481,1819
,1821
48.6034,1821
31.2989,1821
53.9771,1823
27.2193,1823
39.7932,1823
43.0805,1823
19.7744,1823
63.9557,1823
44.4902,1823
55.4072,1823
78.1173,1799
50.6034,1799
61.0587,1799
51.8611,1799
40.1739,1799
51.9771,1799
41.303,1799
48.4902,1799
80.2647,1799
65.0587,1799
44.9937,1799
87.2219,1801
71.8573,1801
76.1954,1801
64.243,1801
51.1223,1801
47.0194,1801
56.1075,1801
85.8317,1803
45.4495,1803
41.6892,1803
69.6837,1803
66.1075,1803
64.7577,1803
78.2221,1803
55.0587,1803
70.0419,1803
61.5489,1803
51.0587,1803
49.0936,1803
52.9288,1803
37.0196,1805
91.1919,1805
84.3371,1805
32.8387,1805
39.7744,1805
33.3508,1805
55.5489,1816
49.4913,1816
38.5481,1816
43.8354,1816
55.449,1816
51.4869,1801
77.8526,1801
43.5912,1801
34.2388,1801
60.5872,1801
42.0391,1801
62.1913,1801
97.0071,1801
53.7379,1801
46.8363,1801
76.9545,1801
67.5785,1801
74.5293,1801
46.6034,1804
40.6034,1804
41.3508,1804
54.6941,1804
68.5977,1804
57.4869,1804
67.6837,1804
92.6075,1804
62.8289,1804
44.3675,1804
103.096,1804
44.4902,1804
,1804
34.0537,1806
39.3508,1806
21.9001,1806
68.4553,1806
52.1849,1806
35.7932,1806
56.3038,1806
56.446,1806
26.0537,1806
29.5098,1806
49.3191,1806
49.419,1806
34.4961,1806
63.9854,1806
60.3644,1806
65.6327,1806
76.7275,1806
60.1739,1808
87.5864,1808
59.6837,1808
45.0805,1808
36.0537,1808
41.7353,1808
24.4441,1808
21.7095,1808
45.8485,1808
51.5489,1808
106.816,1808
20.5293,1808
45.303,1808
24.4441,1809
,1809
17.2451,1809
24,1809
78.7017,1809
44.4673,1809
79.7744,1809
42.6523,1809
44,1809
51.2451,1809
23.9463,1809
73.0196,1809
67.2102,1809
43.8485,1809
86.0766,1809
45.5912,1809
36.5481,1809
57.9557,1809
44.6034,1809
44,1809
42.794,1809
22.4441,1809
69.6563,1809
27.0196,1809
72.5321,1809
56.8289,1809
59.9557,1809
89.1919,1809
68.1739,1809
34.3387,1809
63.0879,1809
55.4838,1809
59.9001,1809
45.7353,1809
29.2989,1809
54.6941,1809
36.0537,1809
42.3387,1809
31.5098,1816
74.4295,1816
58.2675,1816
51.6911,1816
39.4869,1816
51.5494,1816
16.7106,1816
36.5717,1816
56.1913,1816
51.2222,1816
64.629,1816
51.419,1816
70.0804,1816
23.3841,1816
54.5977,1893
128.606,1893
79.1919,1893
96.5357,1893
36.9937,1893
35.7932,1893
72.8122,
56.9288,1892
53.9771,1892
38.4673,1892
52.7871,1892
33.0196,1892
75.588,1892
40.5481,1892
32.0537,1898
45.303,1898
41.7932,1898
52.3038,1898
51.449,1897
31.2989,1897
51.5912,1897
58.0915,1897
42.5481,1897
57.0587,1897
48.0391,1897
64.456,1897
26.2647,1897
31.6933,1897
59.2008,1897
55.8031,1897
17.6515,1897
37.303,1897
50.3225,1897
51.2451,1897
74.5293,1897
37.0383,1897
53.9771,1836
31.0196,1836
43.6355,1840
55.449,1841
87.1919,1841
95.762,1843
58.732,1846
35.0196,1845
45.0936,1833
52.732,1833
31.0383,1833
21.6892,1833
48.6034,1833
55.2451,1833
35.3508,1833
39.7932,1836
27.2193,1836
24.5293,1836
44,1836
29.2193,1836
64.8807,1855
42.5481,1855
88.697,1833
72.7158,1833
59.974,1833
116.269,1833
37.0196,1833
34.2647,1833
37.3508,1833
101.486,1833
61.101,1833
59.6911,1833
59.5671,1833
40.1057,1833
59.4783,1833
28.7158,1837
34.4961,1837
48.9362,1837
88,1837
70.5977,1837
36.5959,1837
37.3966,1837
51.9392,1837
31.0196,1837
,1837
39.3681,1837
40.4441,1837
96.3521,1766
52.3461,1837
36.3485,1837
103.471,1837
34.1057,1840
61.1193,1840
40.8045,1840
52.9288,1766
56.0322,1840
49.9771,1832
72.123,1832
67.7773,1832
69.743,1766
34.9384,1834
51.9771,1834
69.6327,1836
42.4902,1836
49.5912,1838
73.7319,1838
65.7773,1838
47.4869,1838
47.303,1838
54.3038,1840
83.287,1766
46.3038,1840
48.3675,1842
58.446,1842
65.8428,1842
33.3508,1842
58.3904,1842
38.5481,1845
67.6837,1845
76.5977,1847
48.4902,1847
49.1223,1766
74.0649,1855
58.732,1855
47.0845,1855
49.1843,1855
67.2008,1855
54.794,1855
47.2451,1832
19.2451,1832
41.303,1832
39.7932,1832
26.4441,1833
41.303,1833
36.2647,1833
27.2989,1836
51.2451,1836
38.2647,1837
45.303,1837
42,1840
77.7773,1840
34.2647,1844
52.794,1855
26.0537,1836
57.0587,1836
58.9225,1836
52.6941,1840
29.0196,1840
61.2008,1840
54.1333,1841
95.1907,1843
68.9288,1843
55.6837,1839
32.4961,1839
31.4099,1839
50.794,1839
,1839
76.5977,1839
31.0196,1839
40.4902,1839
31.1356,1839
,1839
60.7289,1839
31.449,1839
52.6941,1839
76.0391,1839
35.3508,1578
55.8323,1839
58.074,1839
67.8428,1839
51.2451,1839
64.4386,1839
87.9349,1839
52.9288,1839
67.6837,1839
51.5494,1839
86.2842,1839
77.287,1839
76.2221,1835
,1835
50,1840
45.5489,1840
45.303,1840
45.8485,1843
45.0936,1843
29.2193,1843
28.544,1847
58.7289,1847
33.303,1847
54.6941,1847
36.9937,1851
40.3485,1851
43.8354,1851
51.7095,1840
34.5959,1840
43.4869,1840
26.5293,1840
25.5098,1840
39.5936,1840
59.0587,1845
58.446,1845
36.2647,1845
49.1223,1845
66.8289,1845
84.977,1834
82.9351,1834
53.0591,1838
35.7932,1838
38.1057,1838
42.6941,1838
74.8198,1838
66.7106,1847
50.732,1847
76.5321,1847
48.6034,1847
77.0224,1855
48.4902,1855
59.6837,1855
51.8772,1855
32,1855
41.303,1855
47.2222,1855
58.794,1868
31.0196,1868
26.4644,1871
79.132,1820
64.4386,1820
58.5872,1820
61.1193,1820
,1821
57.9771,1821
81.266,1821
60.9462,1821
36.3387,1578
84.5866,1714
38.5481,1714
48.732,1714
64.9288,1714
72.5977,1714
34.5959,1714
43.0845,1714
22,1714
71.5671,1714
68.9462,1714
82.0525,1714
45.2008,1714
62.7289,1714
48,1714
63.0587,1714
81.8317,1700
94.0391,1700
61.3191,1700
112.196,1700
69.7773,1700
63.3784,1700
88.0419,1700
55.4869,1700
70.2675,1700
53.6095,1700
42.6946,1685
67.9557,1685
63.6837,1685
45.8772,1685
39.3508,1685
61.4838,1713
80.1648,1713
85.8051,1716
47.8485,1716
38.3675,1716
76.9197,1716
38.5481,1578
64.629,1722
61.2191,1722
55.743,1716
50.0322,1724
65.2191,1724
50.794,1724
69.0879,1724
35.7932,1724
62.9462,1724
51.1774,1724
44,1920
47.0936,1724
29.4099,1724
57.3191,1724
38.5481,1724
84.3371,1724
62.1676,1724
40.7106,1724
49.5494,1724
43.8485,1724
79.9225,1724
51.7093,1920
45.8485,1724
66.0678,1724
85.2327,1724
77.7109,1724
76.1075,1724
66.8882,1724
39.0936,1724
54.7106,1724
36.732,1722
66.3038,1722
57.2008,1920
28.8966,1722
71.2256,1722
51.2451,1722
80.2221,1722
54.1739,1722
49.1223,1722
75.5404,1722
52.732,1722
37.3508,1722
57.419,1722
58.3461,1920
45.8485,1730
35.0936,1716
56.8464,1716
46.7871,1716
74.3022,1716
79.0769,1716
53.4869,1716
35.9771,1716
68.7289,1713
42.5481,1716
52.732,1920
55.3191,1716
86.5866,1716
65.0502,1716
40.5481,1716
45.8485,1716
34.5959,1716
62.7289,1716
31.2193,1716
64.4386,1716
29.7412,1716
55.2008,1920
69.4099,1716
58.1739,1716
67.2008,1722
85.7744,1722
79.4881,1716
49.2948,1716
49.101,1716
69.6327,1716
35.9771,1722
48.446,1713
61.9557,1920
26.2647,1722
24.4644,1722
66.5599,1722
78.7017,1722
40.6523,1722
42.1057,1730
41.7932,1722
73.7773,1690
77.092,1690
50.732,1927
43.0936,1690
85.7528,1690
44.7106,1690
52.794,1690
42.2388,1927
73.3415,1927
29.303,1927
65.8741,1927
47.6911,1927
58.2645,1927
71.0196,1927
75.3624,1914
57.2191,1914
62.4607,1891
54.3043,1891
60.8464,1891
65.7665,1883
87.23,1883
68.1536,1883
62.243,1883
67.6327,1883
66.0433,1885
65.8741,1890
41.2222,1890
64.9462,1890
54.6941,1890
40.2388,1885
37.303,1885
38.5293,1885
80.9653,1735
48.7365,1735
63.7973,1913
63.9557,1913
44.794,1788
55.213,1788
62.3038,1788
54.9085,1788
60.4979,1788
64.9225,1788
54.6941,1788
69.3024,1880
51.7207,1880
35.7932,1880
70.0725,1880
62.0427,1880
58.4386,1894
53.2451,1894
48.3043,1894
41.3508,1894
49.5489,1896
42.5481,1896
49.8485,1896
57.5912,1896
61.974,1896
56.3644,1896
96.8423,1883
58.5643,1883
43.1223,1883
30.2647,1883
94.0961,1883
64.9288,1883
67.6837,1883
32.5959,1883
109.585,1894
45.9092,1894
60.2387,1894
58.9288,1880
72.1676,1880
80.5293,1880
52.456,1880
57.5912,1880
84.6898,1735
53.2451,1890
38.1057,1890
68.1333,1890
89.9874,1890
101.978,1890
39.9092,1890
57.2008,1890
94.9679,1894
79.6746,1894
57.5912,1894
86.5169,1894
73.7773,1894
41.303,1894
34.197,1894
70.1676,1894
49.4869,1894
83.8317,1896
55.2333,1896
45.2451,1896
43.9771,1896
83.4824,1896
56.3461,1896
56.7871,1896
76.9503,1896
123.445,1896
53.2008,1896
74.8778,1896
53.6837,1896
24.5293,1896
41.0805,1896
69.0879,1896
67.6327,1896
47.9771,1896
52.3038,1888
67.4838,1888
49.8485,1888
56.6941,1888
80.3371,1888
77.5822,1888
78.9503,1888
98.9963,1888
68.1676,1888
67.2256,1894
50.9288,1894
66.5977,1894
50.3225,1894
71.4405,1894
110.486,1894
47.0936,1884
51.2773,1884
39.3508,1884
74.4449,1884
57.8428,1879
89.0962,1879
37.7932,1879
56.3038,1879
61.7577,1879
65.974,1879
59.0587,1879
46.6034,1879
88.0391,1879
69.7773,1879
52.794,1879
104.327,1879
91.7528,1879
38.5959,1879
70.1075,1878
60.1075,1878
38.9937,1878
49.4869,1878
58.4756,1878
53.9557,1878
58.732,1878
54.7106,1878
69.0224,1878
40.3256,1878
90.7316,1878
47.5494,1878
68.0391,1878
65.743,1878
51.31,1878
68.4323,1878
32.1057,1878
87.2625,1887
42.4673,1887
71.8428,1887
73.9767,1887
53.2451,1887
31.0196,1887
