Composer,Title,Attribution Level,Genre,nPVI_Entire,Nine_Eight,pitch_correlation,pitch_entropy,parallel_motion,similar_motion,oblique_motion,FILENAME
Bach_Johann Sebastian,chor117.krn,NA,chorale,95.3271,0,-0.200259400856136,4.90008,0.355263157894737,22.6,49.35,chor117.krn,3.226,5.069,0.461,0.461,1.843,4.608,3.687,0.461,6.452,0.461,0.461,0.461,1.843,4.608,4.147,5.991,0.461,0.922,5.991,0.461,5.069,0.461,1.382,1.382,5.069,5.069,4.147,0.922,0.461,0.461,5.069,1.382,5.069,5.53,0.922,1.382,3.687,0.461
Bach_Johann Sebastian,chor118.krn,NA,chorale,95.5224,0,0.343173954808278,2.48011,0.405797101449275,26.2,43.38,chor118.krn,2.941,4.902,0.49,0.98,1.961,4.902,4.902,1.471,4.412,0.98,0.49,0.49,4.902,0.98,5.392,0.98,0.49,0.49,0.49,6.373,0.49,4.902,0.98,2.941,0.49,0.49,6.373,3.922,5.882,0.49,0.49,0.49,7.353,1.471,3.431,3.922,0.98,4.902,0.98
Bach_Johann Sebastian,chor119.krn,NA,chorale,100.546,0,0.396208677541463,5.31055,0.414634146341463,25.96,45.19,chor119.krn,3.081,2.521,3.641,1.401,0.56,7.563,6.443,0.28,3.641,0.28,0.28,1.12,5.602,1.12,4.202,0.28,0.84,0.84,0.84,4.762,2.521,5.602,0.84,0.56,3.922,0.84,4.762,4.762,2.801,0.28,1.401,0.56,0.28,4.202,0.84,2.801,3.922,2.521,0.28,1.12,4.202,1.681
Bach_Johann Sebastian,chor120.krn,NA,chorale,101.961,0,0.405459268484045,4.95406,0.290697674418605,23.38,51.16,chor120.krn,2.469,3.704,2.058,2.058,6.173,4.938,0.823,4.527,0.823,0.823,6.173,3.704,3.704,0.412,1.235,0.412,4.527,1.646,5.35,1.235,1.646,0.412,0.412,4.115,2.881,6.584,0.412,0.823,0.412,3.704,5.35,6.173,2.058,1.235,1.235,2.469,3.292
Bach_Johann Sebastian,chor121.krn,NA,chorale,114.191,0,0.220906658217323,4.86238,0.384615384615385,25.93,44.22,chor121.krn,4.902,3.922,0.327,0.98,1.307,1.634,5.556,5.229,2.614,5.556,0.327,0.327,0.327,5.229,0.98,5.556,0.654,0.327,0.327,0.327,4.902,0.654,5.882,0.327,0.654,3.595,0.327,5.556,4.575,4.248,0.654,1.634,0.654,5.229,0.327,3.268,4.575,0.327,0.327,1.634,3.595,0.654
Bach_Johann Sebastian,chor122.krn,NA,chorale,106.25,0,0.325229727077659,5.20152,0.402061855670103,27.76,46.85,chor122.krn,2.787,3.484,0.697,1.045,1.045,0.697,5.226,3.833,0.348,5.575,1.394,1.742,0.697,5.923,3.136,3.484,1.394,1.045,0.697,2.439,5.226,0.697,3.136,1.742,2.787,0.348,0.348,6.969,3.833,2.787,0.348,0.348,0.348,5.226,1.394,2.787,4.878,1.394,0.697,1.394,4.181,2.439
Bach_Johann Sebastian,chor123.krn,NA,chorale,102.281,1,0.463541394223109,4.98954,0.358974358974359,26.46,42.23,chor123.krn,3.797,3.376,1.266,1.266,1.688,1.688,5.063,5.485,0.844,5.485,0.422,1.688,1.266,8.017,1.688,3.797,0.422,0.844,0.422,0.844,4.641,0.422,5.907,0.422,1.266,4.219,0.422,0.844,6.751,2.954,2.532,0.844,1.266,3.376,2.532,4.219,0.844,0.844,1.688,2.532,2.11
Bach_Johann Sebastian,chor124.krn,NA,chorale,92.0833,0,0.65438364785211,5.19619,0.28735632183908,20.18,52.24,chor124.krn,3.239,4.453,0.81,0.405,0.81,2.024,4.858,6.073,2.834,2.024,2.429,0.405,2.024,0.405,4.858,3.239,2.024,0.405,1.619,2.024,4.453,1.619,3.239,2.429,1.215,4.453,1.619,5.263,0.81,0.405,2.834,4.049,1.619,5.263,4.453,0.81,0.405,2.429,4.049,1.619
Bach_Johann Sebastian,chor125.krn,NA,chorale,73.5296,0,0.594048044497674,4.70133,0.36231884057971,23.91,44.9,chor125.krn,5.128,4.615,1.026,1.538,1.026,4.103,4.103,0.513,6.667,1.026,0.513,1.026,0.513,5.641,2.564,6.154,0.513,0.513,1.026,6.154,5.128,0.513,3.077,0.513,5.641,5.128,4.615,0.513,1.538,5.641,1.538,3.077,4.103,0.513,0.513,3.59
Bach_Johann Sebastian,chor126.krn,NA,chorale,105.397,1,0.818579654805209,4.99009,0.352941176470588,24.58,48.21,chor126.krn,5.128,3.419,0.427,2.137,1.282,0.427,7.265,4.701,3.846,0.427,0.427,4.701,0.855,5.556,1.282,0.427,3.419,5.983,3.419,4.274,0.427,1.709,0.855,0.427,7.265,1.282,3.846,1.282,0.427,1.282,0.427,6.41,1.709,1.282,4.701,0.427,0.427,0.427,5.128,0.855
Bach_Johann Sebastian,chor127.krn,NA,chorale,62.4243,0,0.85548046707833,4.69378,0.235294117647059,16.27,58.13,chor127.krn,6.111,6.111,1.667,1.111,2.778,4.444,1.667,4.444,1.111,1.667,0.556,5,4.444,2.222,5.556,2.778,5,1.667,1.111,7.222,2.778,3.889,0.556,5,1.667,5.556,3.333,0.556,6.667,3.333
Bach_Johann Sebastian,chor128.krn,NA,chorale,80.614,0,0.596818603615261,5.01317,0.204819277108434,23.97,54,chor128.krn,6.009,3.863,0.858,2.146,0.858,4.292,5.15,4.292,2.146,2.575,2.575,0.858,4.292,1.717,1.717,0.858,2.146,0.429,1.717,2.146,3.004,0.429,3.004,2.146,5.15,3.004,11.159,2.146,0.429,2.575,3.433,0.429,0.858,3.004,3.433,2.146,3.004
Bach_Johann Sebastian,chor129.krn,NA,chorale,85.3536,0,0.568869745254843,5.11681,0.144927536231884,17.42,56.76,chor129.krn,3.191,4.787,0.532,1.064,0.532,5.851,5.319,1.064,3.723,0.532,1.596,5.319,2.128,5.319,0.532,1.064,0.532,5.851,4.255,2.66,1.064,2.66,0.532,3.191,4.255,3.191,3.723,4.787,4.787,1.064,2.128,0.532,1.596,3.723,6.915
Bach_Johann Sebastian,chor130.krn,NA,chorale,45.2178,0,0.642743253397082,4.42467,0.375,21.26,45.67,chor130.krn,1.316,3.947,1.316,1.316,6.579,3.947,1.316,3.947,1.316,1.316,1.316,6.579,2.632,2.632,2.632,1.316,5.263,2.632,3.947,1.316,1.316,1.316,5.263,3.947,1.316,3.947,1.316,2.632,5.263,1.316,1.316,2.632,1.316,10.526
Bach_Johann Sebastian,chor131.krn,NA,chorale,95.6768,0,0.647623602054202,4.75616,0.216666666666667,22.46,55.79,chor131.krn,7.742,7.097,1.29,0.645,1.29,0.645,2.581,4.516,1.29,5.806,2.581,1.29,2.581,5.161,0.645,4.516,0.645,0.645,1.29,2.581,0.645,4.516,2.581,0.645,3.226,3.226,5.161,4.516,0.645,0.645,3.226,2.581,4.516,3.226,2.581,3.226
Bach_Johann Sebastian,chor132.krn,NA,chorale,104.441,0,0.889001460335291,6.3244,0.221212121212121,19.5,60.5,chor132.krn,2.445,3.301,0.367,2.567,0.122,0.122,5.868,4.401,1.467,4.401,0.733,0.978,0.611,1.711,5.746,1.711,4.401,0.122,0.244,0.244,0.611,0.733,5.501,2.567,4.768,0.489,2.2,1.1,0.489,0.856,5.012,2.445,4.401,0.122,0.489,0.489,0.244,0.856,5.012,1.589,3.178,4.034,0.367,1.1,0.733,0.978,5.012,3.056
Bach_Johann Sebastian,chor133.krn,NA,chorale,77.4746,0,0.849132524033677,5.9399,0.317460317460317,19.42,56.83,chor133.krn,2.128,5.074,0.655,0.982,1.8,0.982,5.728,5.237,2.128,5.401,0.818,1.8,0.327,0.982,1.309,5.565,0.655,4.255,0.164,0.164,0.164,0.327,1.146,3.764,1.473,5.892,0.164,0.818,2.782,1.473,0.982,4.419,3.437,4.419,0.327,0.164,0.327,0.982,3.764,4.255,4.91,0.655,0.982,0.327,1.964,2.946,0.982
Bach_Johann Sebastian,chor134.krn,NA,chorale,102.771,0,0.831550393484618,5.16663,0.232558139534884,20.58,58.35,chor134.krn,3.509,4.825,0.877,0.439,0.877,0.439,7.018,4.386,1.754,3.509,1.316,1.754,0.439,4.825,4.386,3.07,2.632,1.316,0.877,4.386,1.316,3.509,0.439,4.386,1.316,5.263,4.386,3.07,0.877,0.439,0.439,5.702,0.439,1.754,5.263,2.193,0.877,3.509,2.193
Bach_Johann Sebastian,chor135.krn,NA,chorale,97.0455,1,0.708756979272941,5.2498,0.186915887850467,20.42,56.11,chor135.krn,5.137,6.507,0.342,0.342,1.712,0.342,5.822,7.192,3.767,4.452,0.685,0.685,0.342,1.027,5.137,1.37,3.082,1.37,1.37,0.342,0.342,5.137,0.342,3.767,1.712,1.027,1.712,5.822,9.247,2.397,0.342,0.342,0.342,3.767,2.055,1.712,4.795,0.342,1.37,1.712,0.685
Bach_Johann Sebastian,chor136.krn,NA,chorale,62.0408,0,0.539172579892368,4.48967,0.12962962962963,20.82,55.76,chor136.krn,5.263,3.947,1.316,1.316,1.316,0.658,7.237,5.263,3.289,3.947,0.658,1.974,1.316,4.605,1.974,2.632,2.632,0.658,1.316,4.605,4.605,1.316,1.974,1.316,9.211,4.605,0.658,1.316,1.974,3.289,0.658,2.632,4.605,0.658,1.316,0.658,3.289
Bach_Johann Sebastian,chor137.krn,NA,chorale,112.477,2,0.655993586505596,5.26758,0.140625,16.13,62.23,chor137.krn,4.029,4.762,0.366,0.366,2.93,6.227,5.861,2.564,4.762,0.366,5.861,2.564,5.861,0.366,1.099,0.366,0.366,5.495,0.733,3.663,1.832,0.733,2.93,6.593,5.861,0.733,0.366,1.832,5.128,1.099,2.564,5.861,0.366,0.366,0.366,3.297,1.465
Bach_Johann Sebastian,chor138.krn,NA,chorale,82.3316,0,0.387748270389022,4.95173,0.338709677419355,26.81,45.74,chor138.krn,3.804,4.891,0.543,1.63,2.174,0.543,5.978,5.978,1.63,4.891,0.543,0.543,1.63,6.522,4.348,2.717,0.543,1.087,0.543,4.891,3.804,0.543,3.261,1.087,4.891,5.435,4.348,0.543,4.348,4.348,4.891,1.087,0.543,2.717,2.174,0.543
Bach_Johann Sebastian,chor139.krn,NA,chorale,102.222,0,0.680158106967226,5.00725,0.343283582089552,25.14,45.14,chor139.krn,5.825,5.34,0.485,1.942,0.971,0.971,4.369,4.369,1.456,3.883,1.456,0.971,0.485,3.398,0.485,7.282,0.485,0.971,5.825,1.942,6.796,0.971,1.456,1.456,0.485,4.369,2.913,7.282,0.971,0.485,0.971,0.971,4.854,1.456,2.913,5.825,0.971,1.456,0.485
Bach_Johann Sebastian,chor140.krn,NA,chorale,37.1002,0,0.60926289461386,4.86838,0.126760563380282,17.43,55.71,chor140.krn,4.592,6.633,1.02,0.51,1.02,3.571,3.061,3.571,7.653,1.531,2.041,1.531,4.592,4.082,4.082,0.51,0.51,2.041,2.551,2.041,4.592,0.51,3.061,0.51,3.571,9.184,2.041,0.51,0.51,1.02,1.02,2.041,2.551,5.102,1.02,1.531,1.531,2.551
Bach_Johann Sebastian,chor141.krn,NA,chorale,118.691,1,0.21358425418326,3.54389,0.166666666666667,21.14,58.68,chor141.krn,5.682,4.545,0.568,0.568,4.545,6.818,6.25,1.705,3.977,0.568,5.114,3.409,2.273,1.705,2.273,2.841,1.705,3.409,2.273,1.705,9.659,5.682,0.568,1.705,5.114,3.409,6.818,0.568,0.568,0.568,2.273,1.136
Bach_Johann Sebastian,chor142.krn,NA,chorale,75.3088,0,0.761609509713899,5.13346,0.475609756097561,26.32,44.5,chor142.krn,3.252,4.878,0.407,0.813,1.22,0.407,5.285,4.878,1.22,3.659,2.033,2.033,0.813,5.691,2.439,2.439,1.22,0.407,0.407,4.878,2.439,4.878,0.813,2.439,0.813,0.813,7.317,4.065,4.472,0.407,0.813,4.878,0.813,2.846,4.472,0.407,0.407,1.626,4.065,2.846
Bach_Johann Sebastian,chor143.krn,NA,chorale,71.6577,0,0.677615651615,5.63289,0.307017543859649,22.91,52.75,chor143.krn,5.079,5.079,0.635,0.317,0.317,0.952,5.079,3.492,1.587,4.762,2.222,0.635,0.952,3.492,1.27,7.619,0.952,1.587,0.952,1.905,5.397,0.317,4.444,0.317,2.222,0.317,2.222,3.81,2.857,5.079,0.317,0.317,0.635,1.27,5.714,1.27,3.492,4.127,0.317,0.952,0.317,3.81,1.587
Bach_Johann Sebastian,chor144.krn,NA,chorale,83.9091,0,0.125122900578227,5.19476,0.417721518987342,25.74,50.13,chor144.krn,3.175,4.762,0.529,0.529,0.529,0.529,7.937,7.937,1.058,4.233,1.058,0.529,5.291,1.058,4.762,2.116,1.587,5.291,1.058,3.175,0.529,1.587,0.529,2.646,4.762,3.704,4.233,1.058,0.529,6.878,0.529,2.646,5.291,0.529,1.587,4.233,1.587
Bach_Johann Sebastian,chor145.krn,NA,chorale,70.625,0,0.525199851904669,4.91429,0.462686567164179,21.45,50.43,chor145.krn,7.143,4.592,0.51,2.551,1.02,7.143,5.612,5.612,0.51,1.02,7.653,2.551,3.061,1.02,1.531,1.02,6.633,0.51,2.551,0.51,2.551,0.51,0.51,5.612,5.102,3.061,0.51,1.02,4.082,2.551,6.633,1.02,2.551,1.531
Bach_Johann Sebastian,chor146.krn,NA,chorale,103.03,0,0.662911354426696,5.07954,0.473684210526316,27.4,44.86,chor146.krn,2.367,5.917,0.592,1.183,1.183,5.325,5.325,1.183,5.325,0.592,1.775,5.917,1.775,4.142,1.775,5.325,1.183,5.325,0.592,4.142,0.592,4.734,7.101,3.55,1.183,1.183,4.734,1.183,1.775,4.734,0.592,0.592,0.592,4.142,2.367
Bach_Johann Sebastian,chor147.krn,NA,chorale,110.92,2,0.216754385240034,5.10307,0.131578947368421,24.86,53.04,chor147.krn,4.615,5.128,0.513,2.564,1.026,4.615,4.103,1.538,3.59,1.538,1.026,2.051,5.128,3.077,3.077,0.513,1.026,0.513,1.026,4.103,1.026,4.103,3.077,6.667,5.641,4.103,1.026,1.538,7.179,3.077,2.564,4.103,0.513,0.513,3.59,0.513
Bach_Johann Sebastian,chor148.krn,NA,chorale,83.0304,0,0.558201398397083,4.70489,0.155172413793103,19.35,54.48,chor148.krn,6.918,5.031,1.258,1.887,1.887,1.258,5.66,6.918,0.629,3.145,2.516,4.403,2.516,3.145,1.887,1.258,5.031,0.629,3.774,1.258,1.887,5.031,8.805,3.774,0.629,0.629,5.031,3.145,5.031,1.258,2.516,1.258
Bach_Johann Sebastian,chor149.krn,NA,chorale,88.7806,0,0.270621339321272,4.50841,0.214285714285714,18.96,45.97,chor149.krn,4.762,4.762,2.381,0.794,3.175,5.556,0.794,3.968,0.794,0.794,5.556,3.968,3.968,0.794,0.794,4.762,3.175,5.556,3.968,0.794,1.587,7.143,4.762,2.381,0.794,3.175,2.381,3.968,1.587,0.794,2.381,2.381,5.556
Bach_Johann Sebastian,chor151.krn,NA,chorale,93.7869,0,0.499537580858516,4.43038,0.137931034482759,19,61.29,chor151.krn,9.868,3.947,1.316,0.658,5.921,3.947,2.632,2.632,3.289,0.658,3.947,4.605,3.289,1.316,0.658,5.263,1.316,3.289,3.289,3.947,5.263,6.579,1.316,1.316,3.947,4.605,3.947,1.974,4.605,0.658
Bach_Johann Sebastian,chor152.krn,NA,chorale,39.0698,0,0.659078687647472,4.74695,0.0795454545454545,14.09,63.51,chor152.krn,4.564,3.32,0.83,0.83,1.245,2.905,3.32,4.979,4.149,3.32,3.32,0.83,1.245,5.394,2.49,2.49,0.83,0.415,2.49,4.149,1.245,1.66,0.83,1.66,1.66,4.979,8.299,3.32,0.415,1.245,0.83,2.905,2.905,3.734,4.564,0.415,2.075,2.075,2.075
Bach_Johann Sebastian,chor153.krn,NA,chorale,115.92,0,0.562525440535611,4.71647,0.128571428571429,17.54,46.49,chor153.krn,12.042,3.665,1.571,0.524,1.047,0.524,5.759,4.712,0.524,2.618,0.524,1.571,0.524,4.188,3.141,4.188,1.047,1.047,0.524,1.047,4.712,4.712,2.618,0.524,5.759,6.806,4.712,0.524,1.047,4.712,1.571,2.094,5.236,0.524,0.524,1.571,1.571
Bach_Johann Sebastian,chor154.krn,NA,chorale,146.533,0,0.721269437851209,4.13497,0.172413793103448,23.42,53.16,chor154.krn,4.73,6.081,0.676,4.73,3.378,6.757,3.378,1.351,0.676,0.676,5.405,0.676,2.027,0.676,8.108,0.676,6.081,0.676,2.703,0.676,8.784,2.703,4.73,3.378,2.027,6.081,0.676,0.676,4.73,0.676,1.351,2.027,2.027
Bach_Johann Sebastian,chor155.krn,NA,chorale,90.7176,0,0.45319481650001,5.41426,0.181818181818182,14.92,59.44,chor155.krn,6.667,2.917,0.833,0.833,0.833,5.833,3.75,3.333,1.667,2.917,0.417,0.417,3.75,3.75,2.083,0.833,1.25,0.417,1.667,5,2.5,1.667,0.833,0.417,2.5,0.417,0.833,5.833,7.083,2.917,0.833,0.417,5.833,0.833,2.5,4.583,0.417,0.417,1.25,3.75,5
Bach_Johann Sebastian,chor156.krn,NA,chorale,85.8025,0,0.318576452622744,3.73307,0.321428571428571,27.21,40.99,chor156.krn,3.067,6.748,0.613,0.613,1.227,1.227,4.294,3.067,3.067,4.908,0.613,3.067,0.613,0.613,3.681,0.613,4.908,1.227,0.613,3.681,0.613,6.135,0.613,2.454,1.227,0.613,3.681,2.454,7.362,1.227,4.908,1.227,6.748,7.975,0.613,0.613,3.067
Bach_Johann Sebastian,chor157.krn,NA,chorale,110.85,2,0.770670621701903,4.85829,0.233333333333333,23.57,56.9,chor157.krn,3.067,6.135,1.227,0.613,3.067,0.613,4.908,6.135,3.067,4.908,1.84,0.613,1.84,4.908,2.454,4.294,1.227,1.227,3.067,0.613,4.294,4.294,0.613,1.84,3.067,4.908,4.294,1.227,1.227,1.227,0.613,1.84,3.067,2.454,3.067,0.613,3.067,2.454
Bach_Johann Sebastian,chor158.krn,NA,chorale,109.72,1,0.780358049616435,5.39495,0.18018018018018,22.7,54.97,chor158.krn,3.754,4.437,1.706,2.389,1.024,4.778,5.119,3.413,3.072,0.341,2.73,1.024,1.365,5.119,1.024,3.754,0.341,0.341,0.341,0.341,0.341,6.485,1.024,4.096,0.341,0.341,2.73,0.683,1.024,5.802,4.778,2.73,1.706,1.706,0.341,3.413,1.365,3.754,5.119,0.683,1.365,3.754
Bach_Johann Sebastian,chor159.krn,NA,chorale,100.952,1,0.47630626984053,4.58165,0.0862068965517241,21.84,55.94,chor159.krn,6.767,3.759,1.504,1.504,1.504,1.504,6.015,4.511,2.256,3.759,1.504,4.511,0.752,3.759,1.504,1.504,6.015,3.759,0.752,5.263,0.752,4.511,11.278,2.256,1.504,0.752,3.759,2.256,4.511,2.256,2.256,1.504
Bach_Johann Sebastian,chor160.krn,NA,chorale,97.5309,0,0.615659691338584,4.80372,0.310344827586207,27.55,47.96,chor160.krn,5.78,4.624,0.578,1.156,0.578,1.734,3.468,5.78,1.734,4.624,1.734,0.578,0.578,4.046,1.156,6.358,1.156,0.578,1.156,4.624,2.312,6.358,0.578,1.734,2.312,1.156,4.624,4.046,4.624,1.156,0.578,1.156,3.468,2.312,2.89,4.046,1.156,2.312,1.156
Bach_Johann Sebastian,chor161.krn,NA,chorale,83.4779,1,0.778683114672288,5.40774,0.231884057971014,21.6,52.78,chor161.krn,1.734,5.202,0.578,0.578,5.78,4.624,1.156,7.514,0.578,0.578,7.514,4.624,6.358,0.578,0.578,5.202,2.89,5.78,0.578,2.89,3.468,5.78,1.734,2.312,1.156,3.468,1.156,1.156,4.624,0.578,1.734,4.046,3.468
Bach_Johann Sebastian,chor162.krn,NA,chorale,110.397,0,0.840091897771033,5.21985,0.292134831460674,22.47,55.28,chor162.krn,3.644,5.263,0.405,1.215,1.215,1.215,5.263,4.858,1.619,5.668,1.619,0.405,1.215,1.619,4.453,2.429,2.834,1.215,0.81,2.429,2.834,1.619,3.644,0.81,2.429,0.405,1.215,5.263,5.668,3.239,0.405,0.81,0.81,3.239,1.215,4.049,5.668,0.81,0.81,1.215,3.644,0.81
Bach_Johann Sebastian,chor163.krn,NA,chorale,74.1414,0,0.631530123783009,5.0836,0.328767123287671,15.86,56.18,chor163.krn,2,3,1,1,8,5,1.5,2.5,4,6,3,4,0.5,0.5,6,2,5,1,1,1,6.5,6.5,5,0.5,1,0.5,3,0.5,3,7,1,1,0.5,0.5,2.5,3
Bach_Johann Sebastian,chor164.krn,NA,chorale,11.0006,0,0.544623978388555,4.73743,0.123456790123457,13.76,63.76,chor164.krn,3.784,4.324,1.081,0.541,1.081,1.622,5.946,4.324,3.243,0.541,1.081,0.541,1.622,4.324,4.865,4.324,2.162,0.541,0.541,1.081,5.946,2.162,0.541,2.162,0.541,4.324,5.405,5.405,0.541,1.081,0.541,7.568,1.622,3.243,5.946,1.081,1.081,2.703,0.541
Bach_Johann Sebastian,chor165.krn,NA,chorale,95.6566,1,0.805521463675417,5.83268,0.109756097560976,16.67,59.34,chor165.krn,6.944,4.167,1.852,0.463,0.463,5.556,4.63,1.389,3.704,1.389,0.463,0.463,0.926,5.556,2.315,3.241,0.926,1.389,0.463,0.926,3.241,0.463,3.704,2.315,2.315,4.167,6.944,4.167,0.463,0.463,0.926,5.093,2.315,4.167,3.704,0.463,1.389,4.63,1.852
Bach_Johann Sebastian,chor166.krn,NA,chorale,88,1,0.573088365434429,5.08381,0.297619047619048,20.14,54.44,chor166.krn,7.595,3.797,0.844,1.688,1.688,0.422,5.907,3.376,0.422,5.485,0.844,0.844,0.422,1.266,5.063,2.532,2.11,1.266,1.266,1.266,2.532,2.11,5.063,0.422,4.641,1.688,3.797,6.329,4.641,0.422,0.844,0.844,5.485,0.422,2.11,5.063,0.422,0.844,2.954,1.266
Bach_Johann Sebastian,chor167.krn,NA,chorale,94.8699,0,0.529266542714266,5.0352,0.202247191011236,19.6,54.59,chor167.krn,1.422,2.37,0.474,1.896,6.635,3.791,3.791,2.844,0.474,0.948,5.213,6.161,2.844,0.948,0.474,0.948,0.474,4.265,0.948,4.265,0.948,2.37,0.474,5.687,2.37,4.265,1.896,0.474,0.474,5.687,1.422,3.318,4.265,1.896,0.948,1.896,5.213,5.213
Bach_Johann Sebastian,chor168.krn,NA,chorale,121.824,0,0.582341317831477,5.09138,0.254237288135593,23.13,55.22,chor168.krn,2.128,4.965,1.418,3.546,4.965,5.674,1.418,4.255,0.709,1.418,0.709,5.674,2.837,4.255,1.418,1.418,0.709,4.965,0.709,3.546,0.709,1.418,0.709,4.965,3.546,3.546,1.418,1.418,3.546,1.418,3.546,5.674,0.709,0.709,2.128,4.965,2.837
Bach_Johann Sebastian,chor169.krn,NA,chorale,91.7022,1,0.357836787628944,5.15446,0.178217821782178,19.92,55.03,chor169.krn,4.27,3.915,1.068,1.779,0.356,0.356,6.05,5.338,1.779,3.559,4.27,0.356,1.068,4.982,1.068,3.915,0.712,0.356,2.491,5.338,1.068,4.626,2.491,0.356,0.712,6.05,5.694,4.626,0.356,1.779,0.356,0.712,3.915,2.491,1.779,4.626,0.712,3.203,1.423
Bach_Johann Sebastian,chor170.krn,NA,chorale,93.8462,1,0.730626071068784,4.66158,0.452830188679245,26.46,43.97,chor170.krn,6.207,5.517,1.379,1.379,6.207,6.897,0.69,3.448,0.69,0.69,3.448,1.379,5.517,1.379,0.69,0.69,0.69,5.517,4.828,1.379,2.069,0.69,5.517,4.828,4.828,0.69,1.379,0.69,0.69,4.828,2.069,2.069,4.138,1.379,2.069,3.448
Bach_Johann Sebastian,chor171.krn,NA,chorale,118.621,0,0.507760658278609,5.04115,0.194029850746269,25.16,51.61,chor171.krn,4.43,3.797,0.633,1.266,5.696,5.063,5.063,0.633,0.633,1.266,7.595,3.165,5.063,1.266,0.633,1.266,5.063,1.899,4.43,1.266,0.633,3.797,5.063,3.797,1.899,1.266,0.633,0.633,3.165,2.532,3.797,1.266,1.899,5.063,4.43
Bach_Johann Sebastian,chor172.krn,NA,chorale,92.8507,0,0.638524872524852,5.10275,0.265822784810127,16.5,56.75,chor172.krn,3.057,2.62,1.747,0.873,0.873,6.114,3.493,1.747,4.367,0.437,0.437,1.31,5.677,5.24,3.493,0.437,0.437,0.873,0.437,5.24,4.367,4.367,0.873,1.747,0.873,4.803,6.114,3.057,0.437,0.437,3.493,0.873,2.62,5.24,1.747,0.873,2.62,6.55
Bach_Johann Sebastian,chor173.krn,NA,chorale,73.325,0,0.307518648169758,5.11364,0.2,25.32,50.32,chor173.krn,5.65,3.955,0.565,0.565,1.13,6.215,5.65,1.695,3.955,0.565,1.695,0.565,0.565,5.65,2.825,2.825,1.13,1.695,1.13,0.565,5.085,1.13,1.695,1.695,0.565,2.26,3.39,7.345,3.39,1.13,0.565,0.565,6.78,1.695,2.26,4.52,1.13,0.565,5.085,0.565
Bach_Johann Sebastian,chor174.krn,NA,chorale,116.825,1,0.707236031102287,4.8793,0.235294117647059,23.51,56.62,chor174.krn,1.935,5.161,0.645,3.226,7.742,5.161,1.29,4.516,1.29,1.935,1.29,4.516,1.29,1.29,0.645,0.645,1.29,1.29,3.871,3.226,2.581,1.935,1.935,0.645,6.452,7.742,2.581,1.29,0.645,6.452,0.645,1.29,6.452,1.29,4.516,1.29
Bach_Johann Sebastian,chor175.krn,NA,chorale,83.5934,0,0.777303439500905,4.95568,0.296296296296296,25.56,53.33,chor175.krn,6,4,0.667,2,2.667,1.333,4.667,4.667,2,2.667,1.333,2,1.333,2,4,2,2,0.667,2.667,0.667,2.667,4,1.333,4,2.667,2,3.333,4.667,0.667,0.667,0.667,0.667,4.667,1.333,4.667,4.667,0.667,1.333,2.667,2.667,0.667
Bach_Johann Sebastian,chor176.krn,NA,chorale,112.803,1,0.851860959524585,4.03364,0.329268292682927,20,58.95,chor176.krn,4.061,5.076,1.015,0.508,0.508,6.599,5.584,2.03,3.553,0.508,1.523,0.508,0.508,0.508,5.584,2.538,4.061,1.015,2.538,7.107,3.553,1.015,0.508,1.015,5.076,3.046,4.061,0.508,0.508,1.015,0.508,5.584,1.523,4.061,6.599,0.508,0.508,4.061,1.015
Bach_Johann Sebastian,chor177.krn,NA,chorale,91.813,0,0.204911532456663,4.5443,0.155172413793103,19.29,54.29,chor177.krn,7.5,5,1.25,1.875,1.875,1.25,5.625,6.875,0.625,3.125,2.5,4.375,2.5,3.125,1.875,1.25,5,0.625,3.75,1.25,1.875,5,8.75,3.75,0.625,0.625,5,3.125,5,1.25,2.5,1.25
Bach_Johann Sebastian,chor178.krn,NA,chorale,76.2501,0,0.577906020593605,4.82595,0.387755102040816,28.17,45.63,chor178.krn,3.268,3.268,0.654,1.307,1.307,1.961,6.536,5.229,2.614,5.229,1.961,7.19,1.961,1.961,1.307,1.307,0.654,1.307,3.922,0.654,4.575,3.268,0.654,0.654,6.536,9.15,1.961,3.268,3.268,6.536,1.961,0.654,1.307,2.614
Bach_Johann Sebastian,chor179.krn,NA,chorale,80.5775,0,0.149652556992122,5.28601,0.194174757281553,26.1,51,chor179.krn,5.323,2.281,1.521,1.141,3.422,1.141,5.323,3.802,2.662,3.802,2.281,0.38,0.76,5.703,1.521,4.183,1.901,0.38,0.38,0.38,5.703,4.563,0.38,5.323,0.76,0.76,5.323,3.802,5.323,0.76,1.141,1.141,0.76,3.042,1.901,2.281,4.183,1.521,3.042
Bach_Johann Sebastian,chor180.krn,NA,chorale,113.768,0,0.807408386652895,4.81069,0.226415094339623,22.27,51.95,chor180.krn,3.497,4.196,0.699,0.699,6.294,4.196,4.196,1.399,2.098,0.699,4.196,2.797,4.196,0.699,0.699,0.699,2.797,2.098,4.895,0.699,2.797,2.098,2.098,4.196,6.993,2.797,1.399,0.699,0.699,4.196,4.196,4.196,1.399,3.497,4.895,2.098
